docid,term,count
2228_txt_interest,timing,2
4246_txt_crude,timing,1
6346_txt_acq,timing,1
6816_txt_earn,timing,1
714_txt_acq,timing,2
7355_txt_crude,timing,2
15239_txt_acq,timothy,1
1836_txt_acq,timothy,1
10693_txt_crude,tin,1
21264_txt_earn,tin,1
18774_txt_crude,tintozinc,1
17199_txt_crude,tiny,1
9110_txt_acq,tiny,1
15230_txt_crude,tip,1
10238_txt_acq,tire,3
10784_txt_acq,tire,1
11492_txt_acq,tire,1
17349_txt_acq,tire,4
3596_txt_acq,tire,1
6665_txt_acq,tire,2
820_txt_acq,tire,4
8914_txt_crude,tire,1
10905_txt_trade,tired,1
10238_txt_acq,tires,1
6665_txt_acq,tires,1
820_txt_acq,tires,1
15703_txt_earn,tissue,1
11962_txt_acq,tital,1
16095_txt_trade,titfortat,1
15061_txt_acq,title,1
1729_txt_acq,title,1
17625_txt_acq,title,1
8401_txt_interest,title,1
9381_txt_acq,title,1
918_txt_crude,tito,1
16917_txt_acq,tk,1
14099_txt_acq,tkr,1
13103_txt_acq,tl,1
14542_txt_acq,tl,1
15664_txt_acq,tl,1
19380_txt_acq,tl,1
5077_txt_acq,tlam,1
17716_txt_acq,tlhto,1
1315_txt_earn,tlxn,1
2039_txt_acq,tmed,1
20105_txt_earn,tmg,1
9425_txt_earn,tmi,1
5357_txt_acq,tmo,1
9925_txt_acq,tmo,1
6090_txt_acq,tn,1
6313_txt_earn,tnd,1
436_txt_acq,tne,1
20381_txt_earn,tnlso,1
19483_txt_interest,tnotes,1
19832_txt_crude,tns,1
18467_txt_acq,tnt,1
18467_txt_acq,tntas,1
4273_txt_earn,tny,1
10375_txt_trade,tobacco,1
12677_txt_acq,tobacco,5
15691_txt_earn,tobacco,1
16136_txt_acq,tobacco,1
16555_txt_acq,tobacco,4
16926_txt_trade,tobacco,1
17449_txt_trade,tobacco,1
17511_txt_trade,tobacco,1
12677_txt_acq,tobaccos,1
9674_txt_crude,tobago,1
10080_txt_crude,today,3
10192_txt_crude,today,2
1022_txt_trade,today,1
10355_txt_trade,today,1
10455_txt_trade,today,3
10464_txt_interest,today,1
10530_txt_trade,today,1
10623_txt_trade,today,1
10693_txt_crude,today,1
10832_txt_earn,today,1
1103_txt_acq,today,1
11076_txt_trade,today,1
11175_txt_trade,today,1
11177_txt_acq,today,1
11202_txt_acq,today,1
11222_txt_trade,today,1
11285_txt_acq,today,1
11299_txt_acq,today,1
11352_txt_trade,today,1
11370_txt_earn,today,1
11575_txt_earn,today,1
11658_txt_trade,today,1
11663_txt_earn,today,1
11746_txt_interest,today,4
11817_txt_interest,today,1
11831_txt_interest,today,2
11848_txt_interest,today,1
11861_txt_interest,today,1
11907_txt_interest,today,1
12045_txt_earn,today,1
12084_txt_interest,today,1
12112_txt_interest,today,1
12122_txt_interest,today,1
12197_txt_interest,today,1
12203_txt_acq,today,3
12274_txt_interest,today,1
12286_txt_crude,today,2
12318_txt_earn,today,1
12333_txt_interest,today,2
12336_txt_interest,today,1
12383_txt_earn,today,2
12483_txt_interest,today,1
12592_txt_interest,today,1
127_txt_crude,today,2
12886_txt_earn,today,1
13039_txt_trade,today,1
13056_txt_crude,today,1
1306_txt_crude,today,5
13115_txt_crude,today,1
13144_txt_interest,today,1
13262_txt_interest,today,2
13281_txt_crude,today,1
13633_txt_crude,today,1
1387_txt_crude,today,1
13908_txt_trade,today,1
13946_txt_trade,today,1
14739_txt_trade,today,1
14881_txt_trade,today,1
14904_txt_trade,today,1
14912_txt_trade,today,1
15049_txt_interest,today,1
15107_txt_earn,today,1
15149_txt_acq,today,2
15154_txt_trade,today,1
15200_txt_crude,today,2
15230_txt_crude,today,2
15239_txt_acq,today,4
15244_txt_crude,today,1
15410_txt_interest,today,1
15447_txt_trade,today,1
15840_txt_trade,today,1
1588_txt_trade,today,1
16075_txt_interest,today,1
16094_txt_trade,today,2
16096_txt_interest,today,1
16163_txt_acq,today,1
16176_txt_acq,today,1
16357_txt_trade,today,2
16407_txt_interest,today,1
16588_txt_earn,today,2
16607_txt_crude,today,1
16636_txt_crude,today,2
16658_txt_crude,today,1
16680_txt_acq,today,2
16723_txt_crude,today,1
16745_txt_trade,today,1
16794_txt_trade,today,1
16852_txt_interest,today,1
16856_txt_trade,today,2
1686_txt_crude,today,1
16871_txt_trade,today,1
1692_txt_crude,today,1
16926_txt_trade,today,2
16929_txt_trade,today,2
16968_txt_crude,today,1
16985_txt_trade,today,1
17077_txt_interest,today,1
1711_txt_crude,today,1
17245_txt_trade,today,1
17274_txt_trade,today,1
17511_txt_trade,today,1
17593_txt_interest,today,1
17618_txt_crude,today,1
17694_txt_acq,today,1
1771_txt_acq,today,1
17780_txt_crude,today,1
17813_txt_crude,today,1
17863_txt_acq,today,1
17875_txt_crude,today,1
17899_txt_interest,today,1
17943_txt_interest,today,1
1798_txt_acq,today,1
1808_txt_acq,today,1
18302_txt_trade,today,1
1836_txt_acq,today,1
18663_txt_acq,today,1
18688_txt_acq,today,1
18689_txt_crude,today,1
18698_txt_crude,today,1
18746_txt_crude,today,1
1875_txt_crude,today,1
18773_txt_crude,today,1
18938_txt_acq,today,1
19022_txt_interest,today,1
191_txt_crude,today,1
19241_txt_acq,today,2
19378_txt_acq,today,2
19380_txt_acq,today,1
194_txt_crude,today,1
19499_txt_crude,today,1
19511_txt_interest,today,2
19512_txt_interest,today,1
19529_txt_interest,today,1
19559_txt_crude,today,1
19832_txt_crude,today,1
1995_txt_interest,today,1
19950_txt_acq,today,1
20038_txt_interest,today,1
20048_txt_interest,today,1
20709_txt_crude,today,1
20769_txt_interest,today,1
20936_txt_crude,today,1
21404_txt_acq,today,1
21466_txt_acq,today,1
2231_txt_crude,today,1
236_txt_crude,today,1
2383_txt_crude,today,2
2449_txt_crude,today,1
246_txt_crude,today,1
2517_txt_crude,today,1
2520_txt_acq,today,1
2538_txt_acq,today,1
2546_txt_acq,today,1
2638_txt_acq,today,1
2688_txt_crude,today,1
2725_txt_interest,today,1
2775_txt_crude,today,1
2799_txt_acq,today,4
2802_txt_acq,today,1
3007_txt_interest,today,1
3039_txt_acq,today,1
3043_txt_interest,today,1
3111_txt_interest,today,2
3189_txt_crude,today,1
3261_txt_acq,today,1
3303_txt_crude,today,1
3332_txt_crude,today,1
3364_txt_crude,today,1
3389_txt_crude,today,1
3455_txt_crude,today,1
349_txt_crude,today,1
3542_txt_interest,today,1
3573_txt_acq,today,1
3594_txt_crude,today,1
3743_txt_earn,today,1
3762_txt_interest,today,1
3777_txt_earn,today,1
3902_txt_trade,today,1
393_txt_acq,today,1
3931_txt_trade,today,1
3982_txt_interest,today,1
4026_txt_trade,today,1
4031_txt_trade,today,1
4067_txt_earn,today,1
4143_txt_earn,today,1
4172_txt_trade,today,1
4343_txt_acq,today,2
4386_txt_crude,today,1
4453_txt_crude,today,1
4458_txt_interest,today,1
4474_txt_crude,today,2
4481_txt_crude,today,1
4488_txt_acq,today,1
4576_txt_crude,today,3
4584_txt_crude,today,1
4609_txt_crude,today,1
4881_txt_interest,today,1
4983_txt_crude,today,1
5118_txt_crude,today,1
5121_txt_acq,today,1
5299_txt_acq,today,1
5429_txt_earn,today,1
552_txt_earn,today,1
5973_txt_trade,today,1
6023_txt_crude,today,3
6060_txt_crude,today,1
6086_txt_crude,today,3
6125_txt_crude,today,1
6169_txt_crude,today,1
6177_txt_crude,today,1
6178_txt_interest,today,1
6184_txt_crude,today,2
6350_txt_interest,today,1
6369_txt_interest,today,2
6450_txt_trade,today,1
6483_txt_interest,today,2
6521_txt_earn,today,1
6630_txt_acq,today,1
6819_txt_acq,today,1
6926_txt_trade,today,1
714_txt_acq,today,1
7496_txt_crude,today,2
7570_txt_acq,today,3
7802_txt_trade,today,2
7847_txt_acq,today,1
787_txt_acq,today,1
7907_txt_trade,today,1
8044_txt_trade,today,1
8069_txt_crude,today,1
8167_txt_crude,today,1
8240_txt_trade,today,1
8252_txt_trade,today,1
8258_txt_earn,today,1
8349_txt_earn,today,2
835_txt_crude,today,3
849_txt_acq,today,1
8602_txt_trade,today,1
8663_txt_trade,today,1
8677_txt_interest,today,1
8802_txt_interest,today,1
8906_txt_acq,today,1
8944_txt_acq,today,1
8998_txt_acq,today,1
9076_txt_trade,today,1
9087_txt_acq,today,1
9110_txt_acq,today,1
9172_txt_acq,today,2
925_txt_trade,today,2
9293_txt_crude,today,1
9549_txt_earn,today,1
960_txt_acq,today,2
9742_txt_acq,today,1
9795_txt_trade,today,1
9850_txt_acq,today,1
9943_txt_interest,today,1
11285_txt_acq,todays,1
11746_txt_interest,todays,3
12846_txt_interest,todays,1
12891_txt_interest,todays,1
13908_txt_trade,todays,1
15550_txt_interest,todays,1
16094_txt_trade,todays,1
16357_txt_trade,todays,1
16723_txt_crude,todays,1
17191_txt_interest,todays,1
17329_txt_crude,todays,1
17419_txt_crude,todays,1
17449_txt_trade,todays,1
17470_txt_interest,todays,1
17511_txt_trade,todays,1
18399_txt_trade,todays,1
18835_txt_trade,todays,1
19511_txt_interest,todays,1
1963_txt_trade,todays,1
1971_txt_interest,todays,1
20048_txt_interest,todays,1
2064_txt_interest,todays,2
21131_txt_crude,todays,1
2228_txt_interest,todays,1
2596_txt_acq,todays,1
2725_txt_interest,todays,1
2952_txt_interest,todays,1
3111_txt_interest,todays,1
3982_txt_interest,todays,1
4795_txt_earn,todays,1
6091_txt_interest,todays,1
6125_txt_crude,todays,1
6178_txt_interest,todays,1
7031_txt_interest,todays,1
7643_txt_trade,todays,1
7659_txt_acq,todays,1
8167_txt_crude,todays,1
8602_txt_trade,todays,1
8663_txt_trade,todays,1
8677_txt_interest,todays,1
8747_txt_trade,todays,1
18432_txt_crude,toe,1
10455_txt_trade,together,1
10985_txt_acq,together,1
11575_txt_earn,together,1
12454_txt_acq,together,1
12636_txt_acq,together,1
13946_txt_trade,together,1
144_txt_crude,together,1
14982_txt_acq,together,1
15404_txt_acq,together,1
17405_txt_crude,together,1
18519_txt_trade,together,1
19191_txt_interest,together,1
1990_txt_crude,together,2
2219_txt_acq,together,1
2417_txt_trade,together,1
2546_txt_acq,together,1
3534_txt_interest,together,1
3931_txt_trade,together,1
436_txt_acq,together,1
4692_txt_earn,together,1
5160_txt_trade,together,1
5162_txt_acq,together,1
5288_txt_trade,together,1
8131_txt_crude,together,1
853_txt_acq,together,1
873_txt_crude,together,1
952_txt_crude,together,1
982_txt_acq,together,1
10440_txt_earn,tok,1
16139_txt_trade,token,1
20262_txt_interest,token,1
10440_txt_earn,tokheim,4
10265_txt_trade,tokyo,1
10310_txt_acq,tokyo,1
10311_txt_acq,tokyo,1
10347_txt_trade,tokyo,1
10352_txt_trade,tokyo,1
10355_txt_trade,tokyo,1
10455_txt_trade,tokyo,1
10608_txt_trade,tokyo,2
10623_txt_trade,tokyo,3
10642_txt_trade,tokyo,4
10695_txt_trade,tokyo,1
10767_txt_trade,tokyo,3
10779_txt_trade,tokyo,4
11175_txt_trade,tokyo,1
11198_txt_trade,tokyo,1
11225_txt_trade,tokyo,3
11260_txt_trade,tokyo,1
11390_txt_trade,tokyo,1
11397_txt_trade,tokyo,1
11545_txt_trade,tokyo,2
11558_txt_trade,tokyo,1
11580_txt_trade,tokyo,1
11822_txt_acq,tokyo,1
12457_txt_trade,tokyo,2
12472_txt_trade,tokyo,1
12473_txt_trade,tokyo,2
13045_txt_trade,tokyo,2
1306_txt_crude,tokyo,1
13281_txt_crude,tokyo,2
13649_txt_trade,tokyo,2
13908_txt_trade,tokyo,2
14826_txt_trade,tokyo,1
14843_txt_acq,tokyo,2
14881_txt_trade,tokyo,1
14904_txt_trade,tokyo,1
14912_txt_trade,tokyo,1
15154_txt_trade,tokyo,1
15447_txt_trade,tokyo,1
16074_txt_interest,tokyo,1
16075_txt_interest,tokyo,1
16088_txt_trade,tokyo,1
16095_txt_trade,tokyo,3
16139_txt_trade,tokyo,2
16256_txt_trade,tokyo,1
16745_txt_trade,tokyo,1
16747_txt_acq,tokyo,1
1675_txt_trade,tokyo,1
16762_txt_crude,tokyo,2
16774_txt_trade,tokyo,1
16777_txt_trade,tokyo,2
16787_txt_trade,tokyo,1
16929_txt_trade,tokyo,1
16932_txt_trade,tokyo,1
16973_txt_trade,tokyo,1
16985_txt_trade,tokyo,1
17071_txt_interest,tokyo,1
17075_txt_trade,tokyo,1
17077_txt_interest,tokyo,1
17194_txt_trade,tokyo,1
17201_txt_trade,tokyo,1
17256_txt_trade,tokyo,1
17269_txt_trade,tokyo,1
17304_txt_trade,tokyo,1
17305_txt_trade,tokyo,1
17448_txt_interest,tokyo,1
17478_txt_crude,tokyo,1
17943_txt_interest,tokyo,1
17948_txt_trade,tokyo,2
18148_txt_trade,tokyo,3
18443_txt_trade,tokyo,1
18519_txt_trade,tokyo,1
18523_txt_crude,tokyo,1
18835_txt_trade,tokyo,1
19044_txt_trade,tokyo,1
19062_txt_trade,tokyo,1
1909_txt_crude,tokyo,1
19499_txt_crude,tokyo,4
1951_txt_trade,tokyo,2
19511_txt_interest,tokyo,1
19512_txt_interest,tokyo,1
20048_txt_interest,tokyo,5
21551_txt_earn,tokyo,1
225_txt_interest,tokyo,1
271_txt_trade,tokyo,1
2998_txt_crude,tokyo,1
322_txt_interest,tokyo,1
331_txt_acq,tokyo,1
342_txt_trade,tokyo,2
3446_txt_trade,tokyo,1
3449_txt_interest,tokyo,1
3528_txt_interest,tokyo,1
4055_txt_acq,tokyo,1
4074_txt_earn,tokyo,1
4174_txt_crude,tokyo,1
4632_txt_trade,tokyo,1
4654_txt_trade,tokyo,1
4717_txt_trade,tokyo,1
5071_txt_earn,tokyo,1
5210_txt_earn,tokyo,1
5752_txt_trade,tokyo,1
5810_txt_trade,tokyo,1
5850_txt_trade,tokyo,1
5895_txt_trade,tokyo,1
5908_txt_trade,tokyo,1
6346_txt_acq,tokyo,1
6450_txt_trade,tokyo,3
6944_txt_acq,tokyo,1
6952_txt_trade,tokyo,1
7011_txt_trade,tokyo,1
7632_txt_trade,tokyo,1
7907_txt_trade,tokyo,1
8044_txt_trade,tokyo,1
8069_txt_crude,tokyo,1
8103_txt_interest,tokyo,1
8184_txt_interest,tokyo,1
8252_txt_trade,tokyo,2
8602_txt_trade,tokyo,2
8663_txt_trade,tokyo,2
8666_txt_acq,tokyo,2
894_txt_trade,tokyo,1
9015_txt_trade,tokyo,1
918_txt_crude,tokyo,1
9181_txt_earn,tokyo,1
9712_txt_trade,tokyo,1
9777_txt_trade,tokyo,1
9847_txt_trade,tokyo,1
991_txt_trade,tokyo,1
11403_txt_crude,tokyobased,1
10623_txt_trade,tokyos,1
10642_txt_trade,tokyos,1
10665_txt_trade,tokyos,1
10767_txt_trade,tokyos,1
10779_txt_trade,tokyos,1
10781_txt_trade,tokyos,1
11558_txt_trade,tokyos,1
11580_txt_trade,tokyos,1
14826_txt_trade,tokyos,1
10192_txt_crude,told,1
10213_txt_acq,told,2
10265_txt_trade,told,1
10311_txt_acq,told,2
10347_txt_trade,told,2
10352_txt_trade,told,1
10375_txt_trade,told,2
10455_txt_trade,told,1
10642_txt_trade,told,1
10695_txt_trade,told,1
10768_txt_acq,told,2
10779_txt_trade,told,1
10883_txt_acq,told,1
10944_txt_earn,told,1
11007_txt_crude,told,1
11076_txt_trade,told,2
11118_txt_crude,told,2
11123_txt_earn,told,1
11174_txt_trade,told,1
11175_txt_trade,told,2
11198_txt_trade,told,2
11222_txt_trade,told,2
11260_txt_trade,told,1
11287_txt_trade,told,1
11314_txt_interest,told,1
11324_txt_acq,told,1
11344_txt_acq,told,1
11352_txt_trade,told,1
11357_txt_trade,told,1
11444_txt_crude,told,1
11446_txt_trade,told,2
11461_txt_trade,told,1
11492_txt_acq,told,2
11555_txt_trade,told,1
11580_txt_trade,told,1
11639_txt_crude,told,1
11817_txt_interest,told,1
11848_txt_interest,told,1
12027_txt_interest,told,1
12044_txt_earn,told,1
12084_txt_interest,told,3
12122_txt_interest,told,2
1226_txt_trade,told,1
12333_txt_interest,told,1
12383_txt_earn,told,1
12395_txt_acq,told,1
12397_txt_earn,told,1
12457_txt_trade,told,1
12472_txt_trade,told,2
12473_txt_trade,told,1
12604_txt_trade,told,1
12609_txt_crude,told,1
12623_txt_trade,told,1
12629_txt_acq,told,1
12680_txt_crude,told,2
12755_txt_trade,told,1
12803_txt_crude,told,1
12858_txt_acq,told,1
13045_txt_trade,told,1
13085_txt_acq,told,1
13263_txt_earn,told,1
13649_txt_trade,told,3
13908_txt_trade,told,1
13946_txt_trade,told,1
14220_txt_trade,told,1
144_txt_crude,told,1
14623_txt_acq,told,1
14739_txt_trade,told,1
14826_txt_trade,told,1
14843_txt_acq,told,1
14904_txt_trade,told,1
15154_txt_trade,told,1
15171_txt_trade,told,1
15352_txt_trade,told,2
15384_txt_interest,told,1
15600_txt_acq,told,1
15666_txt_trade,told,1
1581_txt_acq,told,1
15894_txt_acq,told,1
16029_txt_acq,told,1
16075_txt_interest,told,2
16094_txt_trade,told,2
16095_txt_trade,told,1
16126_txt_trade,told,1
16214_txt_interest,told,2
16278_txt_earn,told,1
16357_txt_trade,told,2
1656_txt_trade,told,1
16636_txt_crude,told,2
16646_txt_acq,told,1
16658_txt_crude,told,1
16685_txt_acq,told,1
16739_txt_crude,told,1
16745_txt_trade,told,2
1675_txt_trade,told,1
16762_txt_crude,told,1
16777_txt_trade,told,1
1680_txt_trade,told,1
16852_txt_interest,told,1
16856_txt_trade,told,1
16874_txt_acq,told,1
1692_txt_crude,told,1
16926_txt_trade,told,1
16929_txt_trade,told,1
16946_txt_trade,told,1
16964_txt_trade,told,2
16970_txt_trade,told,1
16973_txt_trade,told,1
16981_txt_interest,told,1
16985_txt_trade,told,2
16989_txt_interest,told,1
17004_txt_acq,told,3
17023_txt_trade,told,1
17025_txt_acq,told,1
17071_txt_interest,told,1
17074_txt_trade,told,1
17083_txt_trade,told,1
17084_txt_trade,told,1
17115_txt_acq,told,1
1718_txt_earn,told,2
17236_txt_crude,told,1
17245_txt_trade,told,2
17247_txt_interest,told,1
17254_txt_crude,told,1
17256_txt_trade,told,2
17274_txt_trade,told,2
17279_txt_trade,told,1
17282_txt_trade,told,1
17289_txt_crude,told,1
17292_txt_interest,told,1
17298_txt_crude,told,1
17305_txt_trade,told,1
17329_txt_crude,told,1
17359_txt_crude,told,3
17365_txt_crude,told,1
17405_txt_crude,told,1
17419_txt_crude,told,1
17429_txt_crude,told,1
17448_txt_interest,told,2
17478_txt_crude,told,1
17618_txt_crude,told,1
17651_txt_acq,told,1
17929_txt_crude,told,1
17943_txt_interest,told,2
17963_txt_crude,told,1
18066_txt_crude,told,1
1808_txt_acq,told,1
18108_txt_crude,told,1
18205_txt_acq,told,1
18252_txt_acq,told,4
18302_txt_trade,told,1
18313_txt_acq,told,1
1839_txt_trade,told,2
18432_txt_crude,told,1
18472_txt_trade,told,2
18519_txt_trade,told,1
1863_txt_trade,told,1
18774_txt_crude,told,1
18835_txt_trade,told,1
18867_txt_trade,told,1
19033_txt_trade,told,1
19062_txt_trade,told,1
19069_txt_crude,told,2
1909_txt_crude,told,1
19128_txt_crude,told,1
19291_txt_crude,told,1
19377_txt_trade,told,1
19441_txt_acq,told,1
19448_txt_acq,told,1
1948_txt_crude,told,1
19509_txt_crude,told,1
1951_txt_trade,told,1
19511_txt_interest,told,1
19539_txt_trade,told,2
19559_txt_crude,told,1
1963_txt_trade,told,1
19683_txt_acq,told,2
19713_txt_acq,told,2
19832_txt_crude,told,2
19844_txt_crude,told,1
19927_txt_crude,told,1
1995_txt_interest,told,1
19998_txt_crude,told,1
20021_txt_interest,told,1
20038_txt_interest,told,1
20090_txt_crude,told,1
20095_txt_crude,told,3
20396_txt_acq,told,1
20459_txt_crude,told,1
20662_txt_crude,told,1
20778_txt_crude,told,2
20829_txt_trade,told,1
20869_txt_crude,told,1
20878_txt_crude,told,1
20959_txt_crude,told,1
20989_txt_trade,told,1
21076_txt_crude,told,1
21187_txt_trade,told,1
21342_txt_interest,told,1
21357_txt_acq,told,1
21391_txt_trade,told,1
2219_txt_acq,told,1
2383_txt_crude,told,2
2552_txt_acq,told,1
2648_txt_trade,told,1
2775_txt_crude,told,2
2802_txt_acq,told,3
2973_txt_crude,told,1
2998_txt_crude,told,1
3048_txt_crude,told,1
3117_txt_earn,told,1
3192_txt_interest,told,1
3198_txt_acq,told,1
331_txt_acq,told,1
3332_txt_crude,told,2
338_txt_trade,told,1
3430_txt_crude,told,1
3441_txt_trade,told,1
3446_txt_trade,told,1
3449_txt_interest,told,1
3528_txt_interest,told,1
354_txt_trade,told,1
3553_txt_trade,told,1
3556_txt_crude,told,1
3571_txt_crude,told,1
3711_txt_acq,told,2
3762_txt_interest,told,1
4026_txt_trade,told,2
4027_txt_trade,told,2
4031_txt_trade,told,1
4039_txt_crude,told,1
4048_txt_trade,told,1
4055_txt_acq,told,2
4127_txt_acq,told,1
4129_txt_crude,told,1
4172_txt_trade,told,1
4174_txt_crude,told,1
4259_txt_trade,told,1
4429_txt_crude,told,1
4488_txt_acq,told,2
4525_txt_crude,told,1
4593_txt_crude,told,1
4632_txt_trade,told,1
4662_txt_crude,told,1
4664_txt_crude,told,1
4689_txt_crude,told,1
4692_txt_earn,told,1
4713_txt_crude,told,1
4714_txt_crude,told,1
4795_txt_earn,told,1
4835_txt_trade,told,1
4903_txt_trade,told,1
504_txt_acq,told,1
5244_txt_crude,told,2
5278_txt_trade,told,1
5328_txt_earn,told,1
5376_txt_trade,told,1
5511_txt_earn,told,1
5561_txt_trade,told,1
5684_txt_trade,told,1
5692_txt_trade,told,1
5752_txt_trade,told,1
5850_txt_trade,told,1
5908_txt_trade,told,1
6034_txt_acq,told,1
6090_txt_acq,told,2
6096_txt_acq,told,1
6125_txt_crude,told,1
6348_txt_crude,told,1
6525_txt_earn,told,1
6716_txt_trade,told,2
6746_txt_crude,told,1
6752_txt_earn,told,1
6757_txt_trade,told,2
6816_txt_earn,told,1
6866_txt_trade,told,2
6964_txt_trade,told,1
6976_txt_trade,told,1
6996_txt_crude,told,2
7097_txt_crude,told,1
7305_txt_acq,told,1
7319_txt_acq,told,1
7477_txt_trade,told,2
7521_txt_trade,told,2
7539_txt_acq,told,2
7600_txt_trade,told,2
7626_txt_trade,told,2
7643_txt_trade,told,2
7802_txt_trade,told,1
7867_txt_acq,told,1
7997_txt_acq,told,1
8029_txt_trade,told,1
8044_txt_trade,told,5
8069_txt_crude,told,1
8080_txt_trade,told,2
8096_txt_earn,told,1
8102_txt_trade,told,1
8106_txt_trade,told,3
8117_txt_crude,told,1
8134_txt_crude,told,1
8141_txt_trade,told,1
8186_txt_trade,told,3
8198_txt_trade,told,2
8240_txt_trade,told,1
8244_txt_trade,told,1
8252_txt_trade,told,1
8359_txt_acq,told,1
8478_txt_crude,told,1
8480_txt_earn,told,1
8592_txt_trade,told,1
8598_txt_crude,told,2
8599_txt_trade,told,1
8602_txt_trade,told,1
8623_txt_crude,told,1
8635_txt_trade,told,2
8637_txt_trade,told,1
8662_txt_trade,told,1
8663_txt_trade,told,1
8667_txt_trade,told,2
8725_txt_trade,told,1
873_txt_crude,told,1
8747_txt_trade,told,1
8765_txt_crude,told,1
8855_txt_acq,told,1
8991_txt_interest,told,1
9065_txt_crude,told,1
9076_txt_trade,told,1
918_txt_crude,told,1
9184_txt_trade,told,1
9194_txt_trade,told,1
9253_txt_crude,told,1
9293_txt_crude,told,1
9315_txt_trade,told,1
9328_txt_earn,told,2
9415_txt_trade,told,1
9445_txt_crude,told,3
9515_txt_trade,told,1
952_txt_crude,told,1
9527_txt_crude,told,1
960_txt_acq,told,1
9603_txt_trade,told,1
9704_txt_trade,told,1
9712_txt_trade,told,1
9763_txt_trade,told,1
9777_txt_trade,told,1
991_txt_trade,told,1
11909_txt_acq,toledo,1
3128_txt_interest,tolerate,1
3131_txt_interest,tolerate,1
3133_txt_interest,tolerate,1
20038_txt_interest,tolerated,1
17199_txt_crude,toll,1
4067_txt_earn,toll,1
5127_txt_interest,toll,1
6996_txt_crude,toll,1
10695_txt_trade,tom,1
12197_txt_interest,tom,1
14826_txt_trade,tom,1
4458_txt_interest,tom,1
7087_txt_trade,tomato,1
9674_txt_crude,tommorrow,1
10693_txt_crude,tomorrow,1
11123_txt_earn,tomorrow,1
11177_txt_acq,tomorrow,1
11574_txt_trade,tomorrow,2
11763_txt_acq,tomorrow,1
11900_txt_interest,tomorrow,2
12101_txt_interest,tomorrow,1
12203_txt_acq,tomorrow,1
12259_txt_interest,tomorrow,1
13039_txt_trade,tomorrow,2
13045_txt_trade,tomorrow,1
13144_txt_interest,tomorrow,1
13321_txt_interest,tomorrow,1
13543_txt_interest,tomorrow,1
1356_txt_trade,tomorrow,2
13966_txt_earn,tomorrow,1
14904_txt_trade,tomorrow,1
15154_txt_trade,tomorrow,1
15352_txt_trade,tomorrow,1
17004_txt_acq,tomorrow,1
17863_txt_acq,tomorrow,3
17899_txt_interest,tomorrow,1
18443_txt_trade,tomorrow,1
18465_txt_interest,tomorrow,1
18549_txt_interest,tomorrow,1
19512_txt_interest,tomorrow,1
19766_txt_acq,tomorrow,1
19927_txt_crude,tomorrow,1
1995_txt_interest,tomorrow,1
2064_txt_interest,tomorrow,2
2228_txt_interest,tomorrow,2
2417_txt_trade,tomorrow,1
3092_txt_interest,tomorrow,1
3103_txt_interest,tomorrow,1
3122_txt_interest,tomorrow,1
3128_txt_interest,tomorrow,1
3131_txt_interest,tomorrow,1
3133_txt_interest,tomorrow,1
3219_txt_interest,tomorrow,1
342_txt_trade,tomorrow,2
3459_txt_acq,tomorrow,1
354_txt_trade,tomorrow,1
3985_txt_crude,tomorrow,1
4026_txt_trade,tomorrow,2
4458_txt_interest,tomorrow,1
4881_txt_interest,tomorrow,1
6091_txt_interest,tomorrow,1
6178_txt_interest,tomorrow,1
6352_txt_interest,tomorrow,1
714_txt_acq,tomorrow,1
8069_txt_crude,tomorrow,1
8677_txt_interest,tomorrow,1
8951_txt_interest,tomorrow,1
9742_txt_acq,tomorrow,1
17470_txt_interest,tomorrownext,1
12203_txt_acq,tomorrows,2
17405_txt_crude,tomorrows,1
342_txt_trade,tomorrows,1
835_txt_crude,tomr,1
6091_txt_interest,tomrorow,1
18938_txt_acq,ton,1
10665_txt_trade,tone,1
10781_txt_trade,tone,1
10947_txt_crude,tone,1
16005_txt_crude,tone,1
16492_txt_earn,tone,1
20262_txt_interest,tone,1
2155_txt_interest,tone,1
2998_txt_crude,tone,1
5376_txt_trade,tone,1
5561_txt_trade,tone,1
5954_txt_trade,tone,1
5376_txt_trade,toned,1
4026_txt_trade,toneddown,1
4552_txt_trade,toneddown,1
4595_txt_trade,toneddown,1
5561_txt_trade,toneddown,1
17003_txt_crude,tonight,2
17028_txt_crude,tonight,2
2520_txt_acq,tonight,2
2538_txt_acq,tonight,2
2546_txt_acq,tonight,1
8405_txt_crude,tonight,1
8493_txt_crude,tonight,1
8823_txt_acq,tonight,2
4132_txt_earn,tonnage,1
9761_txt_earn,tonnage,1
9761_txt_earn,tonnages,1
19069_txt_crude,tonne,1
12463_txt_earn,tonnes,2
12602_txt_trade,tonnes,3
12775_txt_crude,tonnes,1
12940_txt_crude,tonnes,1
13256_txt_crude,tonnes,6
13266_txt_crude,tonnes,8
15244_txt_crude,tonnes,1
16658_txt_crude,tonnes,2
17429_txt_crude,tonnes,2
18432_txt_crude,tonnes,1
19069_txt_crude,tonnes,11
20474_txt_crude,tonnes,5
2231_txt_crude,tonnes,2
2775_txt_crude,tonnes,1
5398_txt_acq,tonnes,3
6201_txt_crude,tonnes,1
6791_txt_crude,tonnes,1
9076_txt_trade,tonnes,1
9181_txt_earn,tonnes,1
11118_txt_crude,tons,1
12173_txt_acq,tons,1
21203_txt_earn,tons,1
9065_txt_crude,tons,1
